category,name,price_text,product_url,image_url
Glamtubes,Orion Plus Glamtube 20 W 6500 K,,https://havells.com/lighting/glamtubes/orion-plus-glamtube-20-w-6500-k-lhfaaypfnu1w020.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/l/h/lhfaaypfnu1w020_1__1.jpg
Glamtubes,Aurora Sleek Glamtube,,https://havells.com/lighting/glamtubes/aurora-sleek-glamtube-lhldddbnd5r20-c.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/a/u/aurora_sleek_base_1_1.jpg
Glamtubes,Aurora Plus Glamtube 20 W,,https://havells.com/lighting/glamtubes/aurora-plus-glamtube-20-w-lhfaaypgnu1w020.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/l/h/lhfaaypgnu1w020_2_.jpg
Glamtubes,Stella Glamtube,,https://havells.com/lighting/glamtubes/lhewajpgpv1d020-c.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/import/Lighting/Glamtube/LHEWAJPGPV1D020.jpg
Glamtubes,Aurora 20 W 3000 K Glamtube,,https://havells.com/lighting/glamtubes/aurora-20-w-3000-k-glamtube-lhewajpgpv1j020.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/import/Lighting/Glamtube/LHEWAJPGPV1J020.jpg
Glamtubes,Atria 36 W 4000 K Glamtube,,https://havells.com/lighting/glamtubes/atria-36-w-4000-k-glamtube-lhewajpgpv1e036.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/import/Lighting/Glamtube/LHEWAJPGPV1E036.jpg
Glamtubes,Vanessa Plus Glamtube 20 W,,https://havells.com/lighting/glamtubes/vanessa-plus-glamtube-20-w-lhfaayppnu1w020.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/l/h/lhfaayppnu1w020_1_.jpg
LED Battens,Pride Ultra NXT LED Batten,,https://havells.com/lighting/led-battens/pride-ultra-nxt-led-batten.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/l/e/led_pride_ultra_nxt_batten_1__1_1.jpg
LED Battens,Elenor Broad LED Batten,,https://havells.com/lighting/led-battens/elenor-broad-led-batten.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/e/l/elenor_broad_batten-270924_b_11_base_1_1.jpg
LED Battens,Austra Cabinet LED Batten,,https://havells.com/lighting/led-battens/austra-cabinet-led-batten.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/b/a/batten_base_4.jpg
LED Battens,LED Pride Plus NXT Batten,,https://havells.com/lighting/led-battens/led-pride-plus-nxt-batten.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/l/e/led_pride_plus_1.jpg
LED Battens,Elenor Plus Broad 20 W LED Batten,,https://havells.com/lighting/led-battens/elenor-plus-broad-20-w-led-batten-lhebfopni37w020.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/e/l/elenor_plus_led_broad_batten_1_.jpg
LED Battens,Austra Plus 20 W LED Batten,,https://havells.com/lighting/led-battens/austra-plus-20-w-led-batten-lhfaaypbnu1w020.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/l/h/lhfaaypbnu1w020_2__1.jpg
LED Battens,Austra Arc 20 W LED Batten,,https://havells.com/lighting/led-battens/austra-arc-20-w-led-batten-lhebfopnia7w020.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/a/u/austra_arc_corner_light-270924_19_base_1.jpg
LED Battens,Pride Ultra 20 W 6500 K LED Batten,,https://havells.com/lighting/led-battens/pride-ultra-20-w-6500-k-led-batten-lhexazp7in1w020.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/l/e/led_pride_ultra_led_pride_plus_nxt_36-40w_pride_plus_neo_18w_w-o_glow_base_1.jpg
LED Battens,Pride Essential 20 W 6500 K LED Batten,,https://havells.com/lighting/led-battens/pride-essential-20-w-6500-k-led-batten-lhexawp7un1w020.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/l/e/led_pride_plus_nxt_batten_1.jpg
LED Battens,Aurora 20 W 3000 K Glamtube,,https://havells.com/lighting/led-battens/aurora-20-w-3000-k-glamtube-lhewajpgpv1j020.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/import/Lighting/Glamtube/LHEWAJPGPV1J020.jpg
LED Battens,Atria 36 W 4000 K Glamtube,,https://havells.com/lighting/led-battens/atria-36-w-4000-k-glamtube-lhewajpgpv1e036.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/import/Lighting/Glamtube/LHEWAJPGPV1E036.jpg
LED Lamps,Rojo LED Lamp 7 W B22,,https://havells.com/lighting/lighting-led-lamps/rojo-led-lamp-7-w-b22.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/r/e/red_base_2.jpg
LED Lamps,Inverter LED Bulb B22 CDL Lamp V2,,https://havells.com/lighting/lighting-led-lamps/inverter-led-bulb-b22-cdl-lamp-v2.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/i/n/inverter_led_1_base_2.jpg
LED Lamps,Adore Jumbo LED 50 W B22 CDL D Lamp,,https://havells.com/lighting/lighting-led-lamps/adore-jumbo-led-b22-cdl-d-lamp.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/5/0/50_w_base_2.jpg
LED Lamps,Adore LED 7 W B22 WW Lamp,,https://havells.com/lighting/lighting-led-lamps/adore-led-b22-lamp.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/l/h/lhldddbniy2t007_1_1.jpg
LED Lamps,LED Plus 9 W E27 CDL 2S LAMP V8i,,https://havells.com/lighting/lighting-led-lamps/led-plus-9-w-e27-2s-lamp-v8i.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/l/h/lhldddhbia5r010_2_1.jpg
LED Lamps,Adore LED Plus 20 W B22 WW V5,,https://havells.com/lighting/lighting-led-lamps/adore-led-plus-20-w-b22-ww-v5.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/l/h/lhlderenih2r020_b_1__1_1.jpg
LED Lamps,Adore LED Plus 20 W E27 CDL V5,,https://havells.com/lighting/lighting-led-lamps/adore-led-plus-20-w-e27-v5.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/l/h/lhlderenil2n020_b_2_1.jpg
LED Lamps,Adore LED 2.8 W E27 WW Candle Lamp,,https://havells.com/lighting/lighting-led-lamps/adore-led-2-8-w-e27-ww-candle-lamp.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/2/_/2.8_e27_base_1_1.jpg
LED Lamps,Adore LED 2.8 W E14 WW Candle Lamp,,https://havells.com/lighting/lighting-led-lamps/adore-led-2-8-w-e14-ww-candle-lamp.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/2/_/2.8_e14_candle_base_1_1.jpg
LED Lamps,Adore LED 2.8 W B22 CDL Ball Lamp,,https://havells.com/lighting/lighting-led-lamps/adore-led-28-w-b22-cdl-ball-lamp-lhldeuecml8r2x8-1.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhvvehuwht06_97__1_1_1.jpg
LED Lamps,Adore LED 2.8 W E27 WW Ball Lamp,,https://havells.com/lighting/lighting-led-lamps/adore-led-28-w-e27-ww-ball-lamp-lhldeuhcmc8r2x8-1.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/b/a/ball_base_1_1.jpg
LED Lamps,Adore LED 2.8 W E14 WW Ball Lamp,,https://havells.com/lighting/lighting-led-lamps/adore-led-2-8-w-e14-ww-ball-lamp.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/2/_/2.8_e14_ball_base_1_1.jpg
LED Lamps,Classy Plus LED B22 CDL Lamp,,https://havells.com/lighting/lighting-led-lamps/classy-plus-led-b22-cdl-lamp.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/c/l/classy_13_w_15_w_17_w_1_1.jpg
LED Lamps,Charge Plus Inverter CDL B22 LED,,https://havells.com/lighting/lighting-led-lamps/charge-plus-inverter-cdl-b22-led.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/l/h/lhldddeaibnr009_b_1_1.jpg
LED Lamps,NU Bulb Plus B22 CDL V2,,https://havells.com/lighting/lighting-led-lamps/nu-bulb-plus-b22-cdl-v2.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/n/u/nu_b_1_1.jpg
LED Lamps,Adore LED Lamp 0.7 W B22,,https://havells.com/lighting/lighting-led-lamps/adore-led-lamp-0-7-w-b22.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/y/e/yellow_b_1_2.jpg
LED Lamps,Lumos 10 W TW+RGB Floor Lamp BLE-MESH,,https://havells.com/lighting/lighting-led-lamps/lumos-10-w-twrgb-floor-lamp-ble-mesh-lhehdip1nn1w010.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/l/u/lumos_10w_tw_rgb_floor_lamp_copy_base_1.jpg
LED Lamps,Aura 10 W TW+RGB Portable Lamp BLE-MESH,,https://havells.com/lighting/lighting-led-lamps/aura-10-w-twrgb-portable-lamp-ble-mesh-lhehdhp1nn1k010.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/a/u/aura_10w_base_1.jpg
LED Lamps,LED Plus 9 W B22 CDL LAMP V9,,https://havells.com/lighting/lighting-led-lamps/led-plus-9-w-b22-cdl-lamp-v9-lhldddbn5rnn009.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/l/h/lhldddbn5rnn009_b_1.jpg
